customer_id,order_id,order_details_id,product_id,customer_name,customer_segment,product_category,product_name,product_manufacturer,product_subcategory,quantity,order_date,Month,Year,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode,order_discount,order_profit_ratio,order_profits,order_sales,Month-Year,,Top 10 profitable customers,,,Top 5 profitable subcategories,
659,CA-2015-158372,1403,1041,Ruben Dartt,Consumer,Furniture,Luxo Economy Swing Arm Lamp,Luxo,Furnishings,2,11/10/2015,11,2015,San Diego,California,West,United States,92037,11/16/2015,Standard Class,0.00%,28.00%,$11,$40,Nov-2015,,,,,,
659,CA-2015-158372,1404,569,Ruben Dartt,Consumer,Furniture,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Eldon,Furnishings,5,11/10/2015,11,2015,San Diego,California,West,United States,92037,11/16/2015,Standard Class,0.00%,28.00%,$15,$53,Nov-2015,,,,,,
659,CA-2015-158372,1405,1476,Ruben Dartt,Consumer,Office Supplies,"Southworth 100% Résumé Paper, 24lb.",Southworth,Paper,8,11/10/2015,11,2015,San Diego,California,West,United States,92037,11/16/2015,Standard Class,0.00%,45.00%,$28,$62,Nov-2015,,,,,,
659,CA-2015-158372,1406,938,Ruben Dartt,Consumer,Technology,Jabra SPEAK 410,Jabra,Phones,8,11/10/2015,11,2015,San Diego,California,West,United States,92037,11/16/2015,Standard Class,20.00%,10.00%,$60,$602,Nov-2015,,,,,,
61,CA-2015-105270,172,30,Arthur Prichep,Consumer,Office Supplies,50 Colored Long Pencils,Other,Art,3,11/11/2015,11,2015,Los Angeles,California,West,United States,90008,11/18/2015,Standard Class,0.00%,26.00%,$8,$30,Nov-2015,,,,,,
61,CA-2015-105270,173,845,Arthur Prichep,Consumer,Furniture,Hon Olson Stacker Stools,Hon,Chairs,1,11/11/2015,11,2015,Los Angeles,California,West,United States,90008,11/18/2015,Standard Class,20.00%,10.00%,$11,$113,Nov-2015,,,,,,
604,CA-2015-105893,179,1526,Pete Kriz,Consumer,Office Supplies,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Other,Storage,6,11/11/2015,11,2015,Madison,Wisconsin,Central,United States,53711,11/18/2015,Standard Class,0.00%,2.00%,$13,$666,Nov-2015,,,,,,
500,CA-2015-128524,743,295,Mary Zewe,Corporate,Office Supplies,Belkin F5C206VTEL 6 Outlet Surge,Belkin,Appliances,1,11/11/2015,11,2015,Seattle,Washington,West,United States,98115,11/13/2015,First Class,0.00%,30.00%,$7,$23,Nov-2015,,,,,,
500,CA-2015-128524,744,307,Mary Zewe,Corporate,Technology,Belkin Standard 104 key USB Keyboard,Belkin,Accessories,7,11/11/2015,11,2015,Seattle,Washington,West,United States,98115,11/13/2015,First Class,0.00%,15.00%,$15,$102,Nov-2015,,,,,,
500,CA-2015-128524,745,651,Mary Zewe,Corporate,Office Supplies,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Fellowes,Binders,2,11/11/2015,11,2015,Seattle,Washington,West,United States,98115,11/13/2015,First Class,20.00%,38.00%,$763,"$2,034",Nov-2015,,,,,,
503,CA-2015-140732,1021,460,Matt Abelman,Home Office,Office Supplies,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Other,Appliances,2,11/11/2015,11,2015,Los Angeles,California,West,United States,90004,11/13/2015,Second Class,0.00%,26.00%,$2,$8,Nov-2015,,,,,,
503,CA-2015-140732,1022,1777,Matt Abelman,Home Office,Office Supplies,Xerox 1979,Xerox,Paper,4,11/11/2015,11,2015,Los Angeles,California,West,United States,90004,11/13/2015,Second Class,0.00%,45.00%,$56,$124,Nov-2015,,,,,,
503,CA-2015-140732,1023,1103,Matt Abelman,Home Office,Technology,Mophie Juice Pack Helium for iPhone,Other,Phones,9,11/11/2015,11,2015,Los Angeles,California,West,United States,90004,11/13/2015,Second Class,20.00%,10.00%,$58,$576,Nov-2015,,,,,,
761,CA-2015-155796,1340,727,Tom Stivers,Corporate,Furniture,"GE 4 Foot Flourescent Tube, 40 Watt",GE,Furnishings,2,11/11/2015,11,2015,Reading,Pennsylvania,East,United States,19601,11/15/2015,Second Class,20.00%,33.00%,$8,$24,Nov-2015,,,,,,
761,CA-2015-155796,1341,168,Tom Stivers,Corporate,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Atlantic,Bookcases,4,11/11/2015,11,2015,Reading,Pennsylvania,East,United States,19601,11/15/2015,Second Class,50.00%,-48.00%,-$251,$522,Nov-2015,,,,,,
770,CA-2015-163419,1493,322,Tracy Zic,Consumer,Office Supplies,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",BIC,Art,1,11/11/2015,11,2015,Louisville,Colorado,West,United States,80027,11/14/2015,Second Class,20.00%,24.00%,$1,$3,Nov-2015,,,,,,
770,CA-2015-163419,1494,1396,Tracy Zic,Consumer,Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Samsung,Phones,2,11/11/2015,11,2015,Louisville,Colorado,West,United States,80027,11/14/2015,Second Class,20.00%,10.00%,$56,$560,Nov-2015,,,,,,
770,CA-2015-163419,1495,737,Tracy Zic,Consumer,Furniture,"Global Airflow Leather Mesh Back Chair, Black",Global,Chairs,5,11/11/2015,11,2015,Louisville,Colorado,West,United States,80027,11/14/2015,Second Class,20.00%,13.00%,$75,$604,Nov-2015,,,,,,
417,CA-2015-165309,1545,1598,Karen Daniels,Consumer,Office Supplies,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",Universal,Binders,1,11/11/2015,11,2015,Houston,Texas,Central,United States,77095,11/15/2015,Standard Class,80.00%,-160.00%,-$2,$1,Nov-2015,,,,,,
417,CA-2015-165309,1546,1655,Karen Daniels,Consumer,Office Supplies,"Wirebound Message Book, 4 per Page",Wirebound,Paper,5,11/11/2015,11,2015,Houston,Texas,Central,United States,77095,11/15/2015,Standard Class,20.00%,36.00%,$8,$22,Nov-2015,,,,,,
417,CA-2015-165309,1547,356,Karen Daniels,Consumer,Office Supplies,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Boston,Art,3,11/11/2015,11,2015,Houston,Texas,Central,United States,77095,11/15/2015,Standard Class,20.00%,10.00%,$7,$68,Nov-2015,,,,,,
417,CA-2015-165309,1548,733,Karen Daniels,Consumer,Technology,Geemarc AmpliPOWER60,Other,Phones,2,11/11/2015,11,2015,Houston,Texas,Central,United States,77095,11/15/2015,Standard Class,20.00%,11.00%,$17,$148,Nov-2015,,,,,,
417,CA-2015-165309,1549,448,Karen Daniels,Consumer,Technology,Classic Ivory Antique Telephone ZL1810,Other,Phones,3,11/11/2015,11,2015,Houston,Texas,Central,United States,77095,11/15/2015,Standard Class,20.00%,6.00%,$15,$241,Nov-2015,,,,,,
417,CA-2015-165309,1550,1684,Karen Daniels,Consumer,Office Supplies,Xerox 1893,Xerox,Paper,8,11/11/2015,11,2015,Houston,Texas,Central,United States,77095,11/15/2015,Standard Class,20.00%,36.00%,$95,$262,Nov-2015,,,,,,
417,CA-2015-165309,1551,687,Karen Daniels,Consumer,Office Supplies,GBC DocuBind TL300 Electric Binding System,GBC,Binders,5,11/11/2015,11,2015,Houston,Texas,Central,United States,77095,11/15/2015,Standard Class,80.00%,-165.00%,"-$1,480",$897,Nov-2015,,,,,,
114,US-2015-140914,8498,500,Brosina Hoffman,Consumer,Furniture,DAX Wood Document Frame.,DAX,Furnishings,2,11/11/2015,11,2015,Chicago,Illinois,Central,United States,60653,11/15/2015,Standard Class,60.00%,-73.00%,-$8,$11,Nov-2015,,,,,,
114,US-2015-140914,8499,742,Brosina Hoffman,Consumer,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,Global,Chairs,4,11/11/2015,11,2015,Chicago,Illinois,Central,United States,60653,11/15/2015,Standard Class,30.00%,-7.00%,-$57,$798,Nov-2015,,,,,,
446,US-2015-143287,8506,90,Kristina Nunn,Home Office,Office Supplies,Acme Value Line Scissors,Acme,Supplies,2,11/11/2015,11,2015,New Rochelle,New York,East,United States,10801,11/17/2015,Standard Class,0.00%,30.00%,$2,$7,Nov-2015,,,,,,
446,US-2015-143287,8507,1660,Kristina Nunn,Home Office,Office Supplies,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Wirebound,Paper,5,11/11/2015,11,2015,New Rochelle,New York,East,United States,10801,11/17/2015,Standard Class,0.00%,47.00%,$22,$46,Nov-2015,,,,,,
446,US-2015-143287,8508,1672,Kristina Nunn,Home Office,Office Supplies,Xerox 1882,Xerox,Paper,4,11/11/2015,11,2015,New Rochelle,New York,East,United States,10801,11/17/2015,Standard Class,0.00%,49.00%,$110,$224,Nov-2015,,,,,,
199,CA-2015-122609,559,731,Darren Powers,Consumer,Furniture,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",GE,Furnishings,3,11/12/2015,11,2015,Carrollton,Texas,Central,United States,75007,11/18/2015,Standard Class,60.00%,-28.00%,-$7,$25,Nov-2015,,,,,,
199,CA-2015-122609,560,1012,Darren Powers,Consumer,Technology,Logitech G602 Wireless Gaming Mouse,Logitech,Accessories,2,11/12/2015,11,2015,Carrollton,Texas,Central,United States,75007,11/18/2015,Standard Class,20.00%,20.00%,$26,$128,Nov-2015,,,,,,
655,CA-2015-151078,1236,1268,Roy Französisch,Consumer,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",Other,Storage,4,11/12/2015,11,2015,San Antonio,Texas,Central,United States,78207,11/12/2015,Same Day,20.00%,10.00%,$5,$50,Nov-2015,,,,,,
397,CA-2015-151295,1242,1772,Joseph Airdo,Consumer,Office Supplies,Xerox 1974,Xerox,Paper,2,11/12/2015,11,2015,Los Angeles,California,West,United States,90045,11/16/2015,Standard Class,0.00%,49.00%,$6,$12,Nov-2015,,,,,,
397,CA-2015-151295,1243,312,Joseph Airdo,Consumer,Furniture,Bevis Boat-Shaped Conference Table,Bevis,Tables,3,11/12/2015,11,2015,Los Angeles,California,West,United States,90045,11/16/2015,Standard Class,20.00%,5.00%,$31,$629,Nov-2015,,,,,,
222,CA-2015-164910,1539,1168,Denise Monton,Corporate,Office Supplies,Newell 350,Newell,Art,3,11/12/2015,11,2015,Asheville,North Carolina,South,United States,28806,11/17/2015,Second Class,20.00%,11.00%,$1,$8,Nov-2015,,,,,,
197,US-2015-159618,8595,245,Darren Budd,Corporate,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,Avery,Art,1,11/12/2015,11,2015,Houston,Texas,Central,United States,77036,11/16/2015,Standard Class,20.00%,13.00%,$0,$3,Nov-2015,,,,,,
197,US-2015-159618,8596,63,Darren Budd,Corporate,Office Supplies,Acco Side-Punched Conventional Columnar Pads,Acco,Supplies,6,11/12/2015,11,2015,Houston,Texas,Central,United States,77036,11/16/2015,Standard Class,20.00%,-19.00%,-$3,$17,Nov-2015,,,,,,
197,US-2015-159618,8597,1820,Darren Budd,Corporate,Office Supplies,Xerox 216,Xerox,Paper,7,11/12/2015,11,2015,Houston,Texas,Central,United States,77036,11/16/2015,Standard Class,20.00%,35.00%,$13,$36,Nov-2015,,,,,,
197,US-2015-159618,8598,309,Darren Budd,Corporate,Furniture,Bestar Classic Bookcase,Bestar,Bookcases,1,11/12/2015,11,2015,Houston,Texas,Central,United States,77036,11/16/2015,Standard Class,32.00%,-19.00%,-$13,$68,Nov-2015,,,,,,
197,US-2015-159618,8599,913,Darren Budd,Corporate,Technology,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Imation,Accessories,3,11/12/2015,11,2015,Houston,Texas,Central,United States,77036,11/16/2015,Standard Class,20.00%,26.00%,$21,$80,Nov-2015,,,,,,
493,CA-2015-125556,641,35,Maris LaWare,Consumer,Office Supplies,Acco 3-Hole Punch,Acco,Binders,10,11/14/2015,11,2015,Fairfield,Connecticut,East,United States,6824,11/16/2015,Second Class,0.00%,48.00%,$21,$44,Nov-2015,,,,,,
493,CA-2015-125556,642,1296,Maris LaWare,Consumer,Technology,Polycom SoundPoint Pro SE-225 Corded phone,Polycom,Phones,7,11/14/2015,11,2015,Fairfield,Connecticut,East,United States,6824,11/16/2015,Second Class,0.00%,28.00%,$233,$833,Nov-2015,,,,,,
121,CA-2015-151554,1248,1826,Candace McMahon,Corporate,Office Supplies,Xerox 221,Xerox,Paper,4,11/14/2015,11,2015,Pasadena,Texas,Central,United States,77506,11/15/2015,First Class,20.00%,35.00%,$7,$21,Nov-2015,,,,,,
147,CA-2015-161634,1463,1713,Chris Cortes,Consumer,Office Supplies,Xerox 192,Xerox,Paper,5,11/14/2015,11,2015,Chesapeake,Virginia,South,United States,23320,11/20/2015,Standard Class,0.00%,48.00%,$16,$32,Nov-2015,,,,,,
366,CA-2015-162362,1469,237,Jeremy Lonsdale,Consumer,Office Supplies,Avery Durable Binders,Avery,Binders,4,11/14/2015,11,2015,Midland,Michigan,Central,United States,48640,11/18/2015,Standard Class,0.00%,49.00%,$6,$12,Nov-2015,,,,,,
366,CA-2015-162362,1470,1520,Jeremy Lonsdale,Consumer,Office Supplies,Storex DuraTech Recycled Plastic Frosted Binders,Storex,Binders,3,11/14/2015,11,2015,Midland,Michigan,Central,United States,48640,11/18/2015,Standard Class,0.00%,50.00%,$6,$13,Nov-2015,,,,,,
644,CA-2015-166989,1605,99,Robert Marley,Home Office,Office Supplies,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Adams,Paper,2,11/14/2015,11,2015,New York City,New York,East,United States,10011,11/18/2015,Standard Class,0.00%,46.00%,$5,$11,Nov-2015,,,,,,
644,CA-2015-166989,1606,1374,Robert Marley,Home Office,Furniture,"Safco Chair Connectors, 6/Carton",SAFCO,Chairs,2,11/14/2015,11,2015,New York City,New York,East,United States,10011,11/18/2015,Standard Class,10.00%,21.00%,$15,$69,Nov-2015,,,,,,
345,CA-2015-116407,432,1124,Jamie Frazer,Consumer,Office Supplies,Newell 310,Newell,Art,3,11/15/2015,11,2015,Johnson City,Tennessee,South,United States,37604,11/21/2015,Standard Class,20.00%,11.00%,$0,$4,Nov-2015,,,,,,
345,CA-2015-116407,433,1476,Jamie Frazer,Consumer,Office Supplies,"Southworth 100% Résumé Paper, 24lb.",Southworth,Paper,4,11/15/2015,11,2015,Johnson City,Tennessee,South,United States,37604,11/21/2015,Standard Class,20.00%,31.00%,$8,$25,Nov-2015,,,,,,
345,CA-2015-116407,434,9,Jamie Frazer,Consumer,Office Supplies,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Other,Appliances,2,11/15/2015,11,2015,Johnson City,Tennessee,South,United States,37604,11/21/2015,Standard Class,20.00%,9.00%,$29,$333,Nov-2015,,,,,,
693,CA-2015-127558,714,546,Shahid Shariari,Consumer,Furniture,Eldon 100 Class Desk Accessories,Eldon,Furnishings,3,11/15/2015,11,2015,Los Angeles,California,West,United States,90008,11/18/2015,First Class,0.00%,32.00%,$3,$10,Nov-2015,,,,,,
693,CA-2015-127558,715,73,Shahid Shariari,Consumer,Office Supplies,Acme Box Cutter Scissors,Acme,Supplies,2,11/15/2015,11,2015,Los Angeles,California,West,United States,90008,11/18/2015,First Class,0.00%,26.00%,$5,$20,Nov-2015,,,,,,
693,CA-2015-127558,716,1024,Shahid Shariari,Consumer,Technology,Logitech P710e Mobile Speakerphone,Logitech,Accessories,3,11/15/2015,11,2015,Los Angeles,California,West,United States,90008,11/18/2015,First Class,0.00%,19.00%,$147,$772,Nov-2015,,,,,,
683,CA-2015-128622,747,90,Scott Cohen,Corporate,Office Supplies,Acme Value Line Scissors,Acme,Supplies,3,11/15/2015,11,2015,San Francisco,California,West,United States,94110,11/17/2015,Second Class,0.00%,30.00%,$3,$11,Nov-2015,,,,,,
606,CA-2015-128888,752,127,Peter Bühler,Consumer,Office Supplies,Ames Color-File Green Diamond Border X-ray Mailers,Other,Envelopes,9,11/15/2015,11,2015,Houston,Texas,Central,United States,77095,11/22/2015,Standard Class,20.00%,34.00%,$204,$605,Nov-2015,,,,,,
409,CA-2015-119144,487,1230,Justin Deggeller,Corporate,Technology,OtterBox Commuter Series Case - Samsung Galaxy S4,OtterBox,Phones,4,11/16/2015,11,2015,Los Angeles,California,West,United States,90008,11/18/2015,First Class,20.00%,-23.00%,-$18,$80,Nov-2015,,,,,,
409,CA-2015-119144,488,379,Justin Deggeller,Corporate,Furniture,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Bush,Bookcases,3,11/16/2015,11,2015,Los Angeles,California,West,United States,90008,11/18/2015,First Class,15.00%,8.00%,$25,$306,Nov-2015,,,,,,
409,CA-2015-119144,489,1484,Justin Deggeller,Corporate,Office Supplies,Space Solutions HD Industrial Steel Shelving.,Space Solutions,Storage,3,11/16/2015,11,2015,Los Angeles,California,West,United States,90008,11/18/2015,First Class,0.00%,3.00%,$10,$345,Nov-2015,,,,,,
633,CA-2015-149643,1213,943,Rick Huthwaite,Home Office,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Jawbone,Phones,2,11/16/2015,11,2015,Manhattan,Kansas,Central,United States,66502,11/20/2015,Standard Class,0.00%,4.00%,$11,$274,Nov-2015,,,,,,
5,CA-2015-160066,1438,1264,Adam Hart,Corporate,Office Supplies,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,Universal,Labels,2,11/16/2015,11,2015,Huntington Beach,California,West,United States,92646,11/22/2015,Standard Class,0.00%,46.00%,$2,$5,Nov-2015,,,,,,
11,US-2015-139500,8487,1385,Alan Barnes,Consumer,Furniture,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,SAFCO,Chairs,2,11/16/2015,11,2015,Decatur,Illinois,Central,United States,62521,11/20/2015,Standard Class,30.00%,-3.00%,-$1,$37,Nov-2015,,,,,,
715,US-2015-147704,8525,1633,Steven Roelle,Home Office,Office Supplies,Wilson Jones Active Use Binders,Wilson Jones,Binders,4,11/16/2015,11,2015,Bloomington,Indiana,Central,United States,47401,11/21/2015,Standard Class,0.00%,49.00%,$14,$29,Nov-2015,,,,,,
715,US-2015-147704,8526,1751,Steven Roelle,Home Office,Office Supplies,Xerox 1954,Xerox,Paper,6,11/16/2015,11,2015,Bloomington,Indiana,Central,United States,47401,11/21/2015,Standard Class,0.00%,45.00%,$14,$32,Nov-2015,,,,,,
715,US-2015-147704,8527,4,Steven Roelle,Home Office,Office Supplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",Other,Envelopes,5,11/16/2015,11,2015,Bloomington,Indiana,Central,United States,47401,11/21/2015,Standard Class,0.00%,47.00%,$37,$78,Nov-2015,,,,,,
715,US-2015-147704,8528,666,Steven Roelle,Home Office,Office Supplies,"File Shuttle II and Handi-File, Black",Other,Storage,5,11/16/2015,11,2015,Bloomington,Indiana,Central,United States,47401,11/21/2015,Standard Class,0.00%,25.00%,$42,$169,Nov-2015,,,,,,
283,CA-2015-101833,55,1475,Frank Gastineau,Home Office,Office Supplies,Southworth 100% Cotton The Best Paper,Southworth,Paper,3,11/17/2015,11,2015,New York City,New York,East,United States,10024,11/22/2015,Second Class,0.00%,50.00%,$17,$34,Nov-2015,,,,,,
791,CA-2015-119375,494,512,Yoseph Carroll,Corporate,Office Supplies,Deluxe Chalkboard Eraser Cleaner,Other,Art,5,11/17/2015,11,2015,Newark,Delaware,East,United States,19711,11/22/2015,Standard Class,0.00%,46.00%,$27,$58,Nov-2015,,,,,,
791,CA-2015-119375,495,562,Yoseph Carroll,Corporate,Furniture,Eldon Econocleat Chair Mats for Low Pile Carpets,Eldon,Furnishings,3,11/17/2015,11,2015,Newark,Delaware,East,United States,19711,11/22/2015,Standard Class,0.00%,12.00%,$15,$124,Nov-2015,,,,,,
791,CA-2015-119375,496,1461,Yoseph Carroll,Corporate,Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,Smead,Storage,7,11/17/2015,11,2015,Newark,Delaware,East,United States,19711,11/22/2015,Standard Class,0.00%,27.00%,$792,"$2,934",Nov-2015,,,,,,
313,CA-2015-128209,737,687,Greg Tran,Consumer,Office Supplies,GBC DocuBind TL300 Electric Binding System,GBC,Binders,3,11/17/2015,11,2015,Buffalo,New York,East,United States,14215,11/22/2015,Standard Class,20.00%,34.00%,$727,"$2,153",Nov-2015,,,,,,
313,CA-2015-128209,738,530,Greg Tran,Consumer,Furniture,DMI Eclipse Executive Suite Bookcases,DMI,Bookcases,10,11/17/2015,11,2015,Buffalo,New York,East,United States,14215,11/22/2015,Standard Class,20.00%,-1.00%,-$50,"$4,008",Nov-2015,,,,,,
134,CA-2015-130869,798,1346,Cassandra Brandow,Consumer,Office Supplies,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Other,Envelopes,3,11/17/2015,11,2015,Cedar Hill,Texas,Central,United States,75104,11/21/2015,Standard Class,20.00%,35.00%,$2,$7,Nov-2015,,,,,,
746,CA-2015-140662,1018,421,Thomas Seio,Corporate,Technology,Case Logic 2.4GHz Wireless Keyboard,Other,Accessories,2,11/17/2015,11,2015,San Francisco,California,West,United States,94109,11/19/2015,First Class,0.00%,8.00%,$8,$100,Nov-2015,,,,,,
746,CA-2015-140662,1019,142,Thomas Seio,Corporate,Office Supplies,APC 7 Outlet Network SurgeArrest Surge Protector,Other,Appliances,3,11/17/2015,11,2015,San Francisco,California,West,United States,94109,11/19/2015,First Class,0.00%,30.00%,$72,$241,Nov-2015,,,,,,
746,CA-2015-140662,1020,1737,Thomas Seio,Corporate,Office Supplies,Xerox 1941,Xerox,Paper,7,11/17/2015,11,2015,San Francisco,California,West,United States,94109,11/19/2015,First Class,0.00%,48.00%,$352,$734,Nov-2015,,,,,,
497,CA-2015-145926,1144,768,Mark Packer,Home Office,Furniture,Global Super Steno Chair,Global,Chairs,5,11/17/2015,11,2015,Moorhead,Minnesota,Central,United States,56560,11/21/2015,Standard Class,0.00%,17.00%,$82,$480,Nov-2015,,,,,,
621,CA-2015-159835,1435,1476,Randy Bradley,Consumer,Office Supplies,"Southworth 100% Résumé Paper, 24lb.",Southworth,Paper,2,11/17/2015,11,2015,Philadelphia,Pennsylvania,East,United States,19143,11/24/2015,Standard Class,20.00%,31.00%,$4,$12,Nov-2015,,,,,,
621,CA-2015-159835,1436,836,Randy Bradley,Consumer,Furniture,Hon Every-Day Series Multi-Task Chairs,Hon,Chairs,5,11/17/2015,11,2015,Philadelphia,Pennsylvania,East,United States,19143,11/24/2015,Standard Class,30.00%,-14.00%,-$94,$658,Nov-2015,,,,,,
386,CA-2015-104829,161,92,John Grady,Corporate,Office Supplies,"Adams ""While You Were Out"" Message Pads",Adams,Paper,7,11/18/2015,11,2015,Provo,Utah,West,United States,84604,11/21/2015,Second Class,0.00%,45.00%,$10,$22,Nov-2015,,,,,,
40,CA-2015-115336,409,721,Ann Blume,Corporate,Office Supplies,"GBC White Gloss Covers, Plain Front",GBC,Binders,5,11/18/2015,11,2015,Chicago,Illinois,Central,United States,60623,11/25/2015,Standard Class,80.00%,-165.00%,-$24,$14,Nov-2015,,,,,,
518,CA-2015-124702,611,872,Maya Herman,Corporate,Furniture,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Howard Miller,Furnishings,2,11/18/2015,11,2015,Seattle,Washington,West,United States,98105,11/25/2015,Standard Class,0.00%,40.00%,$55,$138,Nov-2015,,,,,,
518,CA-2015-124702,612,979,Maya Herman,Corporate,Furniture,"Lesro Round Back Collection Coffee Table, End Table",Lesro,Tables,4,11/18/2015,11,2015,Seattle,Washington,West,United States,98105,11/25/2015,Standard Class,0.00%,13.00%,$95,$730,Nov-2015,,,,,,
501,CA-2015-133809,881,1290,MaryBeth Skach,Consumer,Technology,PNY Rapid USB Car Charger - Black,Other,Phones,2,11/18/2015,11,2015,Fairfield,Ohio,East,United States,45014,11/23/2015,Second Class,40.00%,-22.00%,-$2,$10,Nov-2015,,,,,,
501,CA-2015-133809,882,1316,MaryBeth Skach,Consumer,Office Supplies,Pressboard Hanging Data Binders for Unburst Sheets,Pressboard,Binders,8,11/18/2015,11,2015,Fairfield,Ohio,East,United States,45014,11/23/2015,Second Class,70.00%,-73.00%,-$9,$12,Nov-2015,,,,,,
406,CA-2015-141173,1038,642,Julie Creighton,Corporate,Office Supplies,Fellowes Desktop Hanging File Manager,Fellowes,Storage,5,11/18/2015,11,2015,Minneapolis,Minnesota,Central,United States,55407,11/20/2015,Second Class,0.00%,25.00%,$17,$67,Nov-2015,,,,,,
526,CA-2015-161032,1456,1209,Michael Kennedy,Corporate,Furniture,Office Star - Mesh Screen back chair with Vinyl seat,Office Star,Chairs,3,11/18/2015,11,2015,Franklin,Wisconsin,Central,United States,53132,11/23/2015,Standard Class,0.00%,11.00%,$43,$393,Nov-2015,,,,,,
381,CA-2015-163468,1497,1652,Joe Kamberova,Consumer,Office Supplies,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Wilson Jones,Binders,3,11/18/2015,11,2015,Des Plaines,Illinois,Central,United States,60016,11/21/2015,First Class,80.00%,-170.00%,-$5,$3,Nov-2015,,,,,,
381,CA-2015-163468,1498,482,Joe Kamberova,Consumer,Furniture,Dana Swing-Arm Lamps,Dana,Furnishings,2,11/18/2015,11,2015,Des Plaines,Illinois,Central,United States,60016,11/21/2015,First Class,60.00%,-88.00%,-$7,$9,Nov-2015,,,,,,
381,CA-2015-163468,1499,365,Joe Kamberova,Consumer,Furniture,BPI Conference Tables,Other,Tables,4,11/18/2015,11,2015,Des Plaines,Illinois,Central,United States,60016,11/21/2015,First Class,50.00%,-60.00%,-$175,$292,Nov-2015,,,,,,
381,CA-2015-163468,1500,659,Joe Kamberova,Consumer,Office Supplies,Fellowes Stor/Drawer Steel Plus Storage Drawers,Fellowes,Storage,5,11/18/2015,11,2015,Des Plaines,Illinois,Central,United States,60016,11/21/2015,First Class,20.00%,-18.00%,-$67,$382,Nov-2015,,,,,,
381,CA-2015-163468,1501,822,Joe Kamberova,Consumer,Furniture,Hon 4-Shelf Metal Bookcases,Hon,Bookcases,6,11/18/2015,11,2015,Des Plaines,Illinois,Central,United States,60016,11/21/2015,First Class,30.00%,-7.00%,-$30,$424,Nov-2015,,,,,,
615,CA-2015-164210,1519,734,Pierre Wener,Consumer,Office Supplies,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Other,Paper,4,11/18/2015,11,2015,Louisville,Colorado,West,United States,80027,11/20/2015,Second Class,20.00%,35.00%,$13,$36,Nov-2015,,,,,,
615,CA-2015-164210,1520,314,Pierre Wener,Consumer,Furniture,Bevis Rectangular Conference Tables,Bevis,Tables,2,11/18/2015,11,2015,Louisville,Colorado,West,United States,80027,11/20/2015,Second Class,50.00%,-68.00%,-$99,$146,Nov-2015,,,,,,
129,US-2015-159926,8600,1257,Carlos Soltero,Consumer,Office Supplies,Peel & Stick Add-On Corner Pockets,Other,Binders,3,11/18/2015,11,2015,Philadelphia,Pennsylvania,East,United States,19140,11/22/2015,Standard Class,70.00%,-73.00%,-$1,$2,Nov-2015,,,,,,
129,US-2015-159926,8601,649,Carlos Soltero,Consumer,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine,Fellowes,Binders,1,11/18/2015,11,2015,Philadelphia,Pennsylvania,East,United States,19140,11/22/2015,Standard Class,70.00%,-80.00%,-$41,$51,Nov-2015,,,,,,
129,US-2015-159926,8602,564,Carlos Soltero,Consumer,Furniture,"Eldon Executive Woodline II Desk Accessories, Mahogany",Eldon,Furnishings,3,11/18/2015,11,2015,Philadelphia,Pennsylvania,East,United States,19140,11/22/2015,Standard Class,20.00%,9.00%,$5,$60,Nov-2015,,,,,,
